Energy,NA,Carbon,Aluminum,Copper,Tin,Tungsten,Lead
0.868647294,137,2,1,-4,-1,1,-4
0.86910641,143,0,18,9,6,8,-2
0.869565526,168,-4,1,4,0,4,-8
0.870024642,155,20,23,18,23,15,18
0.870483758,144,11,15,10,4,11,8
0.870942874,146,4,11,16,13,14,14
0.87140199,172,9,10,10,3,12,11
0.871861106,172,34,30,19,23,11,9
0.872320221,170,24,27,18,25,25,26
0.872779337,151,5,2,8,7,6,10
0.873238453,181,32,22,22,16,18,7
0.873697569,140,9,6,13,14,6,0
0.874156685,154,10,16,7,7,13,15
0.874615801,152,10,6,7,13,4,7
0.875074917,193,25,19,19,23,23,21
0.875534033,131,-11,-4,-3,0,-3,-7
0.875993149,172,12,7,6,18,11,4
0.876452265,172,29,24,22,22,28,23
0.876911381,123,-8,-18,-5,2,-5,-10
0.877370496,156,4,16,18,20,16,14
0.877829612,152,19,7,15,18,20,16
0.878288728,167,11,13,16,5,11,12
0.878747844,143,1,3,-1,-2,0,3
0.87920696,140,7,10,5,-3,13,2
0.879666076,164,9,8,6,4,11,8
0.880125192,176,8,24,22,14,12,7
0.880584308,159,13,18,17,18,13,12
0.881043424,131,2,-3,-5,-4,-12,-3
0.88150254,158,19,11,10,11,8,4
0.881961656,165,2,-3,7,16,2,10
0.882420771,160,4,4,4,3,7,2
0.882879887,170,1,15,13,14,11,6
0.883339003,160,9,6,4,4,6,2
0.883798119,168,18,12,8,13,13,18
0.884257235,140,-1,-6,8,3,-2,8
0.884716351,161,24,13,13,20,10,11
0.885175467,168,14,11,12,7,5,5
0.885634583,170,13,20,6,5,2,8
0.886093699,129,-14,-16,-11,-17,0,-11
0.886552815,162,11,19,13,12,18,26
0.88701193,158,12,-1,3,3,3,9
0.887471046,155,5,12,3,-4,6,3
0.887930162,180,6,10,9,9,6,5
0.888389278,155,1,4,2,1,9,2
0.888848394,172,9,-1,8,8,18,10
0.88930751,142,3,-1,-6,3,-4,3
0.889766626,159,14,11,14,14,15,24
0.890225742,166,5,4,10,6,4,21
0.890684858,142,2,2,-5,-4,12,13
0.891143974,146,12,1,1,-6,19,-4
0.89160309,147,5,5,6,8,9,0
0.892062205,154,4,2,3,5,-3,-2
0.892521321,182,-2,9,3,9,5,-3
0.892980437,170,13,6,15,10,9,8
0.893439553,177,11,13,15,13,11,18
0.893898669,143,3,3,9,13,12,4
0.894357785,165,7,13,10,21,6,12
0.894816901,154,12,0,12,-3,10,2
0.895276017,169,11,4,5,5,4,0
0.895735133,170,-1,7,4,4,-3,1
0.896194249,139,0,3,-4,-3,-3,1
0.896653364,161,10,7,8,2,13,11
0.89711248,167,11,9,8,25,16,15
0.897571596,171,21,25,10,11,12,17
0.898030712,173,8,33,20,17,23,21
0.898489828,149,6,-7,-6,-5,-2,-7
0.898948944,164,8,3,8,-2,9,1
0.89940806,169,9,15,11,10,5,8
0.899867176,175,6,9,10,13,7,1
0.900326292,177,10,10,12,15,16,5
0.900785408,163,12,19,13,18,20,19
0.901244524,189,14,19,18,16,10,12
0.901703639,181,-10,-6,-11,1,-15,-7
0.902162755,148,-3,-5,-12,-2,-3,-13
0.902621871,132,-18,-10,-7,-12,-13,-11
0.903080987,180,5,5,1,8,7,3
0.903540103,162,9,12,13,4,1,16
0.903999219,143,11,2,9,11,7,8
0.904458335,166,-1,3,-4,8,9,6
0.904917451,130,-11,-12,2,-5,-6,-6
0.905376567,155,-7,-10,2,-13,-5,-5
0.905835683,139,2,-1,12,2,7,-2
0.906294799,160,13,12,11,6,19,13
0.906753914,160,2,-6,-12,-12,3,-4
0.90721303,166,6,11,-1,2,10,11
0.907672146,144,-3,-2,-5,-8,-9,7
0.908131262,158,9,12,9,16,11,14
0.908590378,170,6,1,5,-5,5,-8
0.909049494,166,10,8,9,1,9,6
0.90950861,171,3,9,5,3,2,11
0.909967726,132,20,9,5,0,15,4
0.910426842,177,2,0,0,-7,4,-7
0.910885958,150,-2,6,1,4,5,6
0.911345073,155,4,3,8,8,12,15
0.911804189,140,7,6,1,8,11,14
0.912263305,150,11,9,24,14,11,21
0.912722421,148,0,6,10,2,2,8
0.913181537,138,6,6,4,7,7,-1
0.913640653,137,0,-7,-8,-5,-7,1
0.914099769,164,16,11,15,12,6,14
0.914558885,154,-4,1,-8,-7,-9,-5
0.915018001,120,-11,-12,-7,-6,-13,-5
0.915477117,158,-9,-6,-3,-6,-8,-13
0.915936233,139,-4,-6,1,-2,5,-2
0.916395348,151,7,12,5,5,10,0
0.916854464,163,-14,-18,-2,-12,-17,-7
0.91731358,155,-17,-8,-20,-19,-16,-8
0.917772696,152,5,-2,-1,-8,-5,0
0.918231812,124,-12,-2,-4,-7,-14,-7
0.918690928,122,-6,-8,-17,-18,-23,-14
0.919150044,141,5,6,-1,7,1,-7
0.91960916,108,-13,-12,-12,-12,-14,-8
0.920068276,112,2,-1,3,5,-2,7
0.920527392,167,-3,14,1,7,7,7
0.920986508,118,-5,-9,-1,1,-7,-5
0.921445623,128,-3,3,1,2,-3,1
0.921904739,138,4,11,-4,-3,5,-8
0.922363855,131,17,1,4,6,9,5
0.922822971,139,2,6,4,6,0,8
0.923282087,124,-11,-17,-13,-11,-14,-17
0.923741203,158,24,34,8,22,26,20
0.924200319,130,0,4,-1,4,9,2
0.924659435,129,8,0,5,5,3,13
0.925118551,152,12,19,16,15,16,22
0.925577667,137,20,12,14,19,22,14
0.926036782,129,0,-6,-7,1,0,-5
0.926495898,134,-11,-2,-8,-6,-13,0
0.926955014,115,9,0,4,10,4,7
0.92741413,131,4,1,4,-1,-6,-1
0.927873246,155,12,11,8,9,15,4
0.928332362,144,7,4,5,4,7,5
0.928791478,151,7,13,16,11,7,9
0.929250594,142,2,-1,3,4,-4,-8
0.92970971,149,-1,4,-1,-4,-1,2
0.930168826,158,-2,3,5,8,-3,-2
0.930627942,131,15,11,13,2,8,8
0.931087057,125,0,10,6,2,7,-3
0.931546173,124,9,12,14,19,12,8
0.932005289,120,5,-7,-2,-2,-9,-3
0.932464405,142,4,18,8,15,6,8
0.932923521,150,10,10,10,10,1,6
0.933382637,146,4,16,7,15,13,5
0.933841753,134,-17,-11,-27,-22,-11,-21
0.934300869,158,10,13,8,1,5,-1
0.934759985,149,-2,-2,2,4,3,6
0.935219101,156,13,6,4,11,8,6
0.935678217,148,7,7,5,8,13,4
0.936137332,145,-13,-6,-5,-10,-5,-7
0.936596448,164,1,14,-4,4,-2,2
0.937055564,186,7,10,12,7,7,6
0.93751468,167,-13,-17,-12,-8,-11,-16
0.937973796,183,-6,6,4,0,8,1
0.938432912,217,9,3,12,14,3,0
0.938892028,238,4,7,10,1,3,6
0.939351144,243,19,21,14,10,11,13
0.93981026,264,14,14,11,15,11,2
0.940269376,268,13,18,9,16,14,18
0.940728491,267,-7,-5,-7,-10,-6,-13
0.941187607,210,-21,-26,-23,-27,-22,-15
0.941646723,232,0,-1,1,5,3,0
0.942105839,235,4,1,-1,5,8,8
0.942564955,204,1,3,0,0,-13,-6
0.943024071,235,20,28,13,14,19,15
0.943483187,204,5,1,2,3,-4,5
0.943942303,220,8,3,6,4,8,19
0.944401419,223,11,16,18,13,5,12
0.944860535,215,15,8,15,11,15,14
0.945319651,148,-4,-7,1,-16,-6,-4
0.945778766,173,16,12,11,13,13,11
0.946237882,158,11,7,13,17,4,12
0.946696998,140,-7,-14,-6,-12,-5,-8
0.947156114,134,5,6,2,11,7,2
0.94761523,126,22,15,15,13,13,9
0.948074346,130,20,15,21,18,19,20
0.948533462,137,8,-3,6,2,1,10
0.948992578,127,8,13,9,2,12,15
0.949451694,101,-3,8,5,8,14,2
0.94991081,99,14,16,10,6,20,15
0.950369926,132,1,2,-5,0,5,4
0.950829041,124,6,4,9,7,6,3
0.951288157,146,6,3,-6,-4,-4,5
0.951747273,126,-4,-4,-1,3,2,-5
0.952206389,118,0,7,11,7,7,7
0.952665505,134,3,6,8,3,2,7
0.953124621,113,7,13,9,7,1,3
0.953583737,103,-9,0,-6,0,-9,0
0.954042853,130,-2,-1,5,4,7,-4
0.954501969,103,-11,-5,-8,-8,-7,-8
0.954961085,122,13,6,9,10,10,14
0.9554202,86,-23,-19,-13,-21,-16,-18
0.955879316,120,8,4,14,6,6,7
0.956338432,110,3,8,4,10,0,1
0.956797548,123,17,9,19,13,16,14
0.957256664,124,7,12,12,6,14,8
0.95771578,105,15,12,11,5,12,11
0.958174896,97,1,1,3,10,10,1
0.958634012,117,-3,15,3,3,3,13
0.959093128,118,18,10,2,10,6,6
0.959552244,94,-1,-1,-9,7,-7,3
0.96001136,137,12,4,-1,5,16,2
0.960470475,140,4,5,3,-3,-4,2
0.960929591,135,31,13,16,20,15,25
0.961388707,114,-4,2,2,-10,0,3
0.961847823,116,1,1,-4,8,9,4
0.962306939,123,-1,-1,7,2,6,1
0.962766055,107,-1,2,2,3,7,1
0.963225171,120,16,13,17,17,21,21
0.963684287,104,4,-1,11,5,8,4
0.964143403,118,14,22,18,23,16,18
0.964602519,111,0,-5,-2,0,-2,-4
0.965061634,120,-1,13,7,10,14,12
0.96552075,81,6,11,10,1,0,-4
0.965979866,123,25,7,19,11,12,18
0.966438982,88,-10,-5,3,-1,-4,-1
0.966898098,121,12,14,15,14,7,10
0.967357214,132,1,4,6,5,6,7
0.96781633,124,-1,-6,4,3,3,6
0.968275446,137,3,5,7,11,2,3
0.968734562,116,4,-3,2,18,6,5
0.969193678,132,7,4,4,10,5,10
0.969652794,142,-4,-5,-4,-2,-8,4
0.970111909,143,16,13,-1,9,5,5
0.970571025,129,22,19,19,21,14,12
0.971030141,139,10,14,-1,0,12,5
0.971489257,113,0,-3,-2,-5,1,-4
0.971948373,154,12,6,5,3,9,7
0.972407489,116,-12,-10,-10,-8,-7,-8
0.972866605,92,-17,-16,-15,-10,-16,-16
0.973325721,125,2,1,8,-3,-4,7
0.973784837,102,-20,-14,-9,-12,-8,-16
0.974243953,122,-10,-12,-12,-10,-7,-11
0.974703069,123,-2,0,-1,6,0,-1
0.975162184,121,-7,-11,-10,-6,-7,-10
0.9756213,119,-19,-17,-19,-21,-22,-18
0.976080416,122,6,0,-4,6,-1,-1
0.976539532,96,7,12,10,4,5,14
0.976998648,76,-9,-11,-17,-13,-12,-4
0.977457764,107,-1,-3,-3,-7,-9,2
0.97791688,113,-7,-6,-1,-5,-3,-3
0.978375996,97,-15,-10,-10,-8,-16,-20
0.978835112,98,8,16,7,12,17,9
0.979294228,122,11,9,11,3,8,2
0.979753343,109,0,6,5,1,0,4
0.980212459,107,11,5,6,14,-2,6
0.980671575,82,-7,-5,3,-1,-5,-1
0.981130691,85,-11,-7,-9,-12,-7,1
0.981589807,113,-14,-12,-12,-7,-2,-11
0.982048923,94,-14,-9,-13,-4,-11,-16
0.982508039,86,6,0,0,1,4,6
0.982967155,115,-3,0,6,-1,2,-4
0.983426271,115,1,14,16,7,3,9
0.983885387,103,-3,-1,-9,-1,-2,-8
0.984344503,103,7,6,7,9,5,11
0.984803618,159,8,6,13,8,9,9
0.985262734,80,-10,-4,2,1,-2,-5
0.98572185,85,-8,-9,-16,-7,-15,-14
0.986180966,124,-3,3,-3,-1,-2,-1
0.986640082,103,9,13,2,4,16,5
0.987099198,80,-17,-11,-5,-7,-15,-10
0.987558314,117,10,5,6,10,5,18
0.98801743,107,11,5,12,8,14,-1
0.988476546,92,2,0,3,3,4,11
0.988935662,117,7,11,6,13,8,11
0.989394778,120,17,7,10,1,-3,-4
0.989853893,89,-4,5,10,-1,-3,-7
0.990313009,111,8,-5,-1,-7,0,-5
0.990772125,111,16,2,8,5,5,1
0.991231241,94,8,7,10,11,9,1
0.991690357,137,10,11,10,12,13,17
0.992149473,102,-9,-11,-8,-10,-7,-8
0.992608589,97,2,7,-4,-8,3,-7
0.993067705,109,-15,-8,-9,-2,-10,-4
0.993526821,107,7,1,1,-8,2,4
0.993985937,100,1,1,-3,-1,-2,-4
0.994445052,103,3,-1,0,7,6,6
0.994904168,119,11,5,6,6,10,5
0.995363284,101,0,5,-2,5,-3,-4
0.9958224,92,-6,14,-2,1,1,8
0.996281516,90,4,-11,-4,-1,-9,-3
0.996740632,103,9,2,8,-3,10,10
0.997199748,117,15,15,10,12,10,14
0.997658864,103,16,11,10,15,17,11
0.99811798,124,-10,-19,-8,-13,-18,-10
0.998577096,86,-9,-5,-5,-4,-6,-3
0.999036212,127,0,-7,-5,-3,1,8
0.999495327,104,3,2,0,0,-4,7
0.999954443,108,-5,4,0,4,-3,-3
1.000413559,105,10,10,4,0,10,9
1.000872675,92,-12,-9,-14,-12,-18,-19
1.001331791,93,-7,-6,-1,1,-1,-9
1.001790907,108,5,5,-2,-9,0,1
1.002250023,97,7,6,4,9,1,2
1.002709139,105,-5,-2,-1,-5,-6,-6
1.003168255,120,6,6,5,5,7,7
1.003627371,137,13,10,11,17,11,16
1.004086487,97,5,-5,3,-6,12,-3
1.004545602,110,7,4,3,3,10,5
1.005004718,127,12,10,16,22,13,15
1.005463834,94,7,-3,6,11,8,2
1.00592295,94,-9,1,-3,-7,-2,-6
1.006382066,95,-9,-8,-2,-7,-1,-10
1.006841182,114,0,-5,-9,-3,2,-1
1.007300298,100,3,-1,2,1,1,-4
1.007759414,89,-4,1,-9,-3,-1,-1
1.00821853,104,0,3,4,12,5,10
1.008677646,115,9,6,4,10,9,4
1.009136761,119,3,4,13,2,4,7
1.009595877,112,4,16,8,11,13,11
1.010054993,118,6,4,2,0,3,2
1.010514109,76,-7,-7,4,-10,-12,-7
1.010973225,116,8,5,4,0,1,7
1.011432341,117,-7,-4,-7,5,3,-4
1.011891457,95,10,8,20,17,13,14
1.012350573,102,4,6,-2,4,8,5
1.012809689,98,9,-3,3,0,9,4
1.013268805,103,0,11,9,13,9,0
1.013727921,121,14,20,18,18,14,20
1.014187036,125,17,11,11,15,13,9
1.014646152,92,-17,-17,-14,-12,-11,-10
1.015105268,84,0,3,0,3,-3,-3
1.015564384,113,5,10,11,5,8,2
1.0160235,98,2,3,-9,-5,-4,2
1.016482616,106,0,5,9,4,-2,-1
1.016941732,99,-10,-10,-16,-5,-2,-9
1.017400848,76,7,8,2,6,10,-2
1.017859964,113,19,10,16,17,13,10
1.01831908,98,0,8,5,6,9,8
1.018778196,94,1,3,4,5,-3,6
1.019237311,112,0,9,4,-1,3,-1
1.019696427,74,-4,1,-2,0,-5,2
1.020155543,110,3,9,5,9,9,4
1.020614659,97,1,0,-3,0,-3,4
1.021073775,109,7,14,11,16,6,10
1.021532891,86,8,7,0,8,12,3
1.021992007,92,-4,-8,-8,-5,3,-4
1.022451123,93,0,-3,-8,4,-6,-3
1.022910239,116,-10,-1,1,-6,-11,-3
1.023369355,115,4,-3,-1,-3,7,0
1.02382847,112,-1,-7,-5,-2,0,-3
1.024287586,94,2,-2,-2,0,-7,0
1.024746702,112,13,1,13,7,8,5
1.025205818,97,11,3,15,11,13,2
1.025664934,87,7,3,4,-3,0,4
1.02612405,96,-2,6,1,0,2,10
1.026583166,70,-3,-7,-11,-7,-14,-8
1.027042282,97,8,2,-4,5,11,2
1.027501398,115,-4,-7,-7,-7,-7,-11
1.027960514,111,6,5,9,0,-1,1
1.02841963,106,-4,-9,-12,-8,-16,-9
1.028878745,88,-19,-19,-19,-18,-13,-17
1.029337861,99,7,12,4,6,7,16
1.029796977,92,4,9,5,5,6,5
1.030256093,101,14,7,7,2,6,10
1.030715209,90,-8,-6,-13,-14,-6,-9
1.031174325,106,2,8,2,4,3,3
1.031633441,67,2,3,4,8,0,1
1.032092557,102,2,0,-2,3,3,1
1.032551673,110,-3,8,0,3,-1,6
1.033010789,93,3,5,1,6,0,5
1.033469904,99,10,12,17,20,18,15
1.03392902,102,3,3,9,10,1,3
1.034388136,79,-18,-10,-19,-21,-19,-13
1.034847252,107,5,12,11,5,5,7
1.035306368,91,-7,2,-5,-2,-10,-9
1.035765484,104,8,8,6,7,5,5
1.0362246,92,5,-5,-3,-6,-11,-7
1.036683716,132,13,11,16,18,18,9
1.037142832,109,8,2,5,-1,1,4
1.037601948,85,1,3,5,2,1,0
1.038061064,99,-2,-3,10,-8,11,7
1.038520179,100,3,8,-2,-2,6,-3
1.038979295,78,-2,1,-4,0,-5,1
1.039438411,67,-2,-9,-12,-16,-7,-8
1.039897527,103,2,8,8,8,9,9
1.040356643,111,9,8,6,4,8,5
1.040815759,96,2,3,7,5,3,1
1.041274875,117,-9,-9,-8,0,-7,-6
1.041733991,90,-5,-4,-3,-5,-2,-3
1.042193107,75,-19,-20,-13,-19,-15,-17
1.042652223,88,15,11,3,11,9,7
1.043111339,98,6,6,5,9,11,5
1.043570454,116,-1,4,-1,-2,-1,5
1.04402957,79,8,8,0,-5,11,9
1.044488686,92,-3,6,8,10,3,9
1.044947802,103,12,13,5,9,8,10
1.045406918,88,-1,10,-4,0,10,-3
1.045866034,107,14,15,12,15,12,14
1.04632515,115,7,6,16,13,10,14
1.046784266,114,13,9,4,1,7,8
1.047243382,94,11,13,11,13,5,23
1.047702498,92,11,9,3,11,16,9
1.048161613,104,12,8,10,4,9,11
1.048620729,94,-4,0,2,8,4,-1
1.049079845,89,-11,-3,-10,-12,-13,-11
1.049538961,94,2,1,2,-2,18,1
1.049998077,112,10,17,12,25,18,13
1.050457193,113,0,-4,-2,-4,-8,-1
1.050916309,131,-2,4,2,-1,-2,2
1.051375425,120,-5,-3,-7,-1,0,0
1.051834541,118,0,1,-1,5,4,4
1.052293657,136,9,6,8,4,4,8
1.052752773,114,10,5,11,4,1,7
1.053211888,136,-1,-3,-2,-5,5,2
1.053671004,134,2,2,7,8,8,5
1.05413012,128,8,7,6,3,13,0
1.054589236,141,9,18,13,17,13,12
1.055048352,114,-12,-9,-14,-14,-15,-15
1.055507468,148,2,0,-2,8,-6,2
1.055966584,150,14,4,5,9,4,12
1.0564257,112,-11,-11,-4,-10,-2,-6
1.056884816,129,1,4,6,2,1,1
1.057343932,122,-10,-16,-9,0,-11,-8
1.057803048,140,-10,-7,-5,-5,0,-10
1.058262163,117,4,5,1,5,5,9
1.058721279,113,-9,-7,-7,-6,-5,-4
1.059180395,127,-8,-9,0,-4,-5,-8
1.059639511,136,3,-8,-4,7,5,1
1.060098627,146,9,8,5,5,3,10
1.060557743,153,14,9,12,5,16,6
1.061016859,123,2,4,13,3,7,3
1.061475975,128,-4,-4,-6,-6,-2,-3
1.061935091,135,-9,-9,-5,-1,-3,-5
1.062394207,130,13,5,-4,3,2,2
1.062853322,113,-15,-13,-6,-15,-11,-13
1.063312438,139,6,8,7,5,6,5
1.063771554,99,1,6,1,5,8,2
1.06423067,145,14,15,7,12,12,16
1.064689786,139,4,-1,5,10,6,6
1.065148902,124,5,15,16,11,12,13
1.065608018,113,7,1,8,-1,8,0
1.066067134,106,-1,-2,-3,3,4,-7
1.06652625,136,16,16,14,19,15,14
1.066985366,125,14,6,5,6,6,8
1.067444482,106,4,6,4,1,3,0
1.067903597,148,-7,-1,6,-4,-2,-7
1.068362713,124,9,10,12,9,7,10
1.068821829,124,18,19,19,22,18,17
1.069280945,122,14,11,9,13,12,19
1.069740061,104,-2,-3,-8,-7,-5,5
1.070199177,129,11,14,10,20,9,14
1.070658293,110,-1,-5,0,-6,2,-5
1.071117409,137,11,8,9,2,8,14
1.071576525,98,-1,3,-4,5,1,5
1.072035641,151,4,5,9,7,6,6
1.072494757,106,9,5,-5,6,3,-1
1.072953872,129,8,7,9,10,2,-1
1.073412988,141,3,5,1,2,2,5
1.073872104,128,18,13,17,17,14,16
1.07433122,122,-1,3,-2,-6,7,2
1.074790336,122,15,15,8,9,9,11
1.075249452,131,7,5,8,8,4,4
1.075708568,139,-4,1,0,-5,1,-2
1.076167684,116,5,5,1,5,4,1
1.0766268,133,9,3,0,1,1,5
1.077085916,144,13,2,9,5,15,12
1.077545031,112,6,2,9,3,11,13
1.078004147,98,-15,-15,-19,-14,-9,-16
1.078463263,113,0,-3,1,0,-10,2
1.078922379,99,-12,-9,-12,-17,-17,-6
1.079381495,124,13,-2,-8,7,10,6
1.079840611,100,-13,-9,-10,-10,-11,-9
1.080299727,138,-1,-1,-8,-4,-2,3
1.080758843,79,-10,-13,-8,-16,-20,-11
1.081217959,116,-5,3,3,0,-1,13
1.081677075,162,9,10,11,11,6,0
1.082136191,119,1,-1,10,-3,2,-3
1.082595306,121,2,4,2,-1,-2,-2
1.083054422,105,4,4,6,5,8,6
1.083513538,109,-10,-5,-5,-2,-9,-16
1.083972654,124,-3,1,-1,-7,7,1
1.08443177,127,11,7,2,13,8,8
1.084890886,125,5,4,4,3,0,9
1.085350002,140,8,16,5,8,5,7
1.085809118,113,-6,-10,-5,-7,-6,-10
1.086268234,126,4,15,5,18,5,6
1.08672735,118,2,3,7,9,2,2
1.087186466,112,0,-5,-10,-2,-8,-4
1.087645581,122,13,7,1,8,4,3
1.088104697,103,-25,-21,-23,-26,-27,-27
1.088563813,125,7,0,8,6,4,6
1.089022929,139,20,14,10,13,4,10
1.089482045,102,9,14,14,10,9,12
1.089941161,123,-3,-8,-4,-6,-2,-5
1.090400277,137,14,6,15,8,4,11
1.090859393,111,8,5,6,3,7,14
1.091318509,103,3,-1,-1,0,-7,2
1.091777625,106,-4,-7,-6,0,-8,0
1.09223674,123,6,2,-2,-5,3,2
1.092695856,119,1,6,5,5,5,14
1.093154972,108,7,13,13,9,17,14
1.093614088,140,1,8,2,-2,4,-1
1.094073204,123,9,4,5,0,8,6
1.09453232,123,2,1,0,0,-4,6
1.094991436,115,6,7,4,7,8,11
1.095450552,135,1,-5,-2,-6,-5,-8
1.095909668,134,3,8,7,8,6,6
1.096368784,106,-1,-7,-4,0,5,-11
1.0968279,103,-15,-20,-22,-13,-16,-17
1.097287015,119,15,11,11,11,11,9
1.097746131,119,-6,-1,-6,0,-9,0
1.098205247,130,12,9,6,11,6,8
1.098664363,120,-12,0,-6,-4,-9,-11
1.099123479,121,1,5,9,2,6,3
1.099582595,102,-3,-6,-8,-10,-7,-7
1.100041711,107,7,15,5,5,6,2
1.100500827,142,7,5,13,5,11,9
1.100959943,119,-5,7,4,-2,-2,6
1.101419059,140,14,6,7,3,9,20
1.101878174,105,4,-5,-5,-5,0,2
1.10233729,119,-2,5,8,-1,0,1
1.102796406,101,-10,-6,-15,-18,-11,-11
1.103255522,138,6,7,8,1,9,2
1.103714638,114,-12,-14,-11,-15,-15,-13
1.104173754,105,2,-4,-3,0,1,1
1.10463287,120,-10,-7,-7,-12,-9,-11
1.105091986,120,3,12,8,8,2,2
1.105551102,127,-8,-3,-5,-13,-4,-5
1.106010218,121,-6,-3,6,-2,2,1
1.106469334,135,-6,-9,-2,-7,-8,-4
1.106928449,131,3,2,3,0,6,14
1.107387565,128,-1,-1,1,4,1,0
1.107846681,131,12,9,8,7,11,5
1.108305797,129,0,-8,-2,-7,-4,-11
1.108764913,113,-4,4,-6,-4,-7,1
1.109224029,148,6,7,5,14,14,12
1.109683145,138,10,3,4,3,7,9
1.110142261,136,-8,-5,-3,-5,-2,2
1.110601377,143,5,2,8,9,-4,4
1.111060493,103,6,8,8,4,10,14
1.111519609,128,9,8,11,5,15,12
1.111978724,113,-3,-1,0,5,3,-3
1.11243784,117,6,-1,5,-4,5,-4
1.112896956,122,-3,5,3,-1,-7,0
1.113356072,107,8,1,8,6,0,2
1.113815188,144,-4,-10,-11,-11,-5,-7
1.114274304,99,-12,-13,-8,-7,-8,1
1.11473342,123,5,0,1,-4,-5,-1
1.115192536,139,6,4,1,4,3,-2
1.115651652,145,-4,-4,-7,-3,3,3
1.116110768,133,-4,-1,-4,5,-4,-3
1.116569883,146,7,10,3,-4,2,0
1.117028999,124,-5,-8,-8,-8,-6,-7
1.117488115,136,10,15,6,18,14,13
1.117947231,150,7,11,11,8,11,14
1.118406347,133,1,6,1,6,2,-3
1.118865463,148,4,-1,9,3,6,5
1.119324579,173,2,-4,-2,1,0,5
1.119783695,163,0,-2,8,-4,-5,-1
1.120242811,218,7,1,7,5,8,0
1.120701927,203,7,3,4,3,9,4
1.121161043,250,-10,-6,-10,-11,-2,-6
1.121620158,284,-3,-2,-1,-7,4,-2
1.122079274,312,-2,-10,-4,-2,-3,-4
1.12253839,374,9,11,5,10,12,7
1.122997506,393,-10,-21,-18,-6,-14,-16
1.123456622,450,-15,-14,-12,-18,-18,-13
1.123915738,457,-17,-18,-18,-17,-19,-20
1.124374854,524,-14,-23,-21,-16,-18,-17
1.12483397,505,-12,-6,-6,-7,-6,-4
1.125293086,535,-19,-13,-13,-8,-11,-16
1.125752202,539,-1,5,2,10,1,6
1.126211318,522,6,-1,-1,0,1,4
1.126670433,498,1,2,2,-6,0,-10
1.127129549,479,3,4,5,3,6,3
1.127588665,457,7,7,8,5,5,9
1.128047781,471,12,-7,-8,-9,-6,-6
1.128506897,389,3,8,3,6,1,3
1.128966013,329,2,0,2,-2,7,3
1.129425129,343,-4,-2,-3,-2,-13,-5
1.129884245,293,2,10,4,3,4,1
1.130343361,238,6,5,1,4,6,1
1.130802477,215,13,14,8,8,12,0
1.131261592,170,11,5,19,13,12,4
1.131720708,133,8,10,7,7,4,1
1.132179824,108,8,17,15,13,15,9
1.13263894,116,10,21,12,3,14,10
1.133098056,93,15,18,13,11,16,9
1.133557172,80,12,-4,1,8,1,6
1.134016288,70,3,17,4,6,7,10
1.134475404,71,-3,-9,-6,-1,-2,-1
1.13493452,99,12,20,15,11,15,21
1.135393636,100,4,5,5,8,7,6
1.135852752,100,1,2,-2,9,1,4
1.136311867,68,7,-3,3,7,2,9
1.136770983,85,10,6,8,15,17,8
1.137230099,78,-7,-3,0,-3,-5,5
1.137689215,82,1,1,-1,5,5,4
1.138148331,91,17,12,21,17,18,10
1.138607447,81,8,13,14,18,12,10
1.139066563,91,7,7,5,4,1,12
1.139525679,102,2,-2,-2,-1,4,1
1.139984795,92,11,5,8,6,5,5
1.140443911,98,3,5,2,5,3,-1
1.140903027,105,6,3,7,6,2,7
1.141362142,106,-13,-8,-5,-11,-8,-5
1.141821258,92,13,15,9,22,11,11
1.142280374,68,-8,-8,-13,-11,-2,-7
1.14273949,97,1,6,1,6,4,0
1.143198606,78,7,2,-1,3,6,4
1.143657722,99,11,8,9,12,11,15
1.144116838,85,12,13,4,12,2,6
1.144575954,73,4,-4,1,3,-2,0
1.14503507,78,-3,-3,4,0,0,-2
1.145494186,83,2,-2,-6,-3,5,-1
1.145953301,97,9,5,7,5,8,11
1.146412417,63,-8,-9,-16,-14,-9,-13
1.146871533,70,-8,-4,-9,-8,-4,-3
1.147330649,90,-4,-5,-5,2,1,-7
1.147789765,84,-5,-8,-2,-5,-6,-12
1.148248881,70,-8,-5,-7,-14,-12,-12
1.148707997,65,-5,-1,6,4,0,4
1.149167113,76,9,6,0,5,7,16
1.149626229,92,8,6,9,1,5,4
1.150085345,70,-3,-5,-5,-4,-6,-7
1.150544461,82,9,11,4,3,2,9
1.151003576,76,-7,-19,-18,-15,-14,-13
1.151462692,91,1,-5,0,2,-5,3
1.151921808,89,-2,1,4,1,3,3
1.152380924,76,-1,0,4,-1,-3,-3
1.15284004,80,-10,-12,-8,-13,-13,-17
1.153299156,70,-1,-2,-3,5,-1,-4
1.153758272,93,2,0,-4,-1,2,0
1.154217388,69,-13,-13,-8,-13,-14,-16
1.154676504,101,-2,2,0,6,7,7
1.15513562,96,-9,-10,-5,-1,-7,-7
1.155594736,99,-8,-4,-4,-5,-3,3
1.156053851,94,-7,-5,-6,-9,0,-4
1.156512967,97,-15,-22,-21,-13,-18,-22
1.156972083,110,2,4,7,2,0,6
1.157431199,131,10,11,14,12,9,13
1.157890315,129,-1,5,1,2,4,3
1.158349431,84,-19,-22,-18,-17,-16,-17
1.158808547,131,12,6,13,4,3,7
1.159267663,128,-9,-3,-5,-12,-2,-6
